0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
2034,1046,2032.0,4324.0,6187.0,392.0,521.0,2580.0,2822.0,925.0,5128.0,6028.0,288.0,5760.0,4222.0,4327.0,4108.0,5663.0,4157.0,3238.0,5128.0,6028.0,288.0,5990.0,2714.0,4920.0,3836.0,4324.0,1464.0,5045.0,5059.0,6253.0,2034.0,2816.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,4619,4327.0,4920.0,631.0,5990.0,3600.0,4324.0,2517.0,6253.0,6011.0,2900.0,2714.0,2087.0,4495.0,4324.0,4992.0,4157.0,521.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5645,4495,4324.0,435.0,6428.0,4770.0,6471.0,5147.0,2714.0,367.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,5990,4495.0,4324.0,5059.0,2580.0,3838.0,4543.0,5128.0,5728.0,6049.0,6049.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3927,4923,3840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,743,4493.0,4698.0,804.0,4977.0,5045.0,2790.0,6503.0,3322.0,1160.0,2225.0,4551.0,5128.0,6069.0,5045.0,3964.0,362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,4327,1894.0,5663.0,2587.0,3034.0,1894.0,5663.0,4324.0,2409.0,392.0,3372.0,1894.0,1799.0,3316.0,1017.0,785.0,5990.0,1382.0,1988.0,4385.0,4157.0,5539.0,5980.0,2096.0,1869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,4327,5563.0,3471.0,1046.0,3621.0,2587.0,861.0,5840.0,2707.0,3316.0,854.0,5422.0,2827.0,2037.0,1348.0,5990.0,4489.0,1348.0,4385.0,4324.0,1907.0,659.0,804.0,4734.0,1915.0,6471.0,3316.0,3748.0,4385.0,5147.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,2490,2032.0,4324.0,6341.0,3807.0,6253.0,6095.0,4734.0,1915.0,109.0,6390.0,1681.0,4716.0,4075.0,2714.0,3618.0,804.0,4289.0,1469.0,2580.0,2652.0,4543.0,5128.0,3519.0,6049.0,6253.0,427.0,5539.0,3052.0,1884.0,5990.0,2542.0,4324.0,539.0,4157.0,521.0,2714.0,2546.0,804.0,4076.0,1915.0,3748.0,5147.0,6253.0,2828.0,5539.0,5563.0,3471.0,1046.0,3621.0,4770.0,5539.0,1157.0,4327.0,3072.0,1467.0,3913.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,4327,5563.0,3471.0,4923.0,3066.0,5045.0,3053.0,5922.0,4496.0,3316.0,3123.0,984.0,1377.0,4385.0,2587.0,3851.0,5990.0,1502.0,1915.0,4327.0,1894.0,5663.0,1046.0,3621.0,3316.0,2519.0,1467.0,3913.0,4385.0,4324.0,2546.0,804.0,3748.0,5147.0,3316.0,5148.0,1915.0,4385.0,5990.0,3784.0,4157.0,208.0,4327.0,4920.0,6470.0,5563.0,3471.0,1046.0,3621.0,3316.0,1502.0,1915.0,4385.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,237,4324.0,2145.0,147.0,6253.0,4094.0,5539.0,2882.0,3621.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,4327,5393.0,3231.0,2403.0,1160.0,172.0,2587.0,1205.0,6133.0,3316.0,5231.0,3300.0,5990.0,821.0,3200.0,812.0,4385.0,3231.0,1142.0,5420.0,4916.0,2392.0,3316.0,4614.0,6367.0,4385.0,2122.0,2034.0,3316.0,3072.0,1467.0,4385.0,4652.0,5170.0,5990.0,2714.0,4920.0,631.0,4149.0,5128.0,4236.0,6049.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,613,3316.0,1464.0,5045.0,5883.0,4385.0,5990.0,6120.0,1467.0,4327.0,4920.0,6187.0,5167.0,2087.0,3316.0,5563.0,3980.0,4923.0,1575.0,5663.0,4496.0,4385.0,4324.0,69.0,4916.0,5539.0,5282.0,2059.0,5509.0,5990.0,2542.0,4324.0,4600.0,226.0,804.0,5539.0,2059.0,2655.0,2122.0,3055.0,1915.0,4327.0,3610.0,2462.0,3316.0,1017.0,785.0,5990.0,4914.0,1863.0,4385.0,5990.0,2312.0,47.0,1051.0,1724.0,4920.0,2087.0,2714.0,4920.0,3610.0,2462.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,3354,5990.0,4920.0,2059.0,2655.0,4324.0,4340.0,2580.0,2652.0,4543.0,5128.0,4493.0,6049.0,6253.0,2290.0,4920.0,1575.0,5663.0,804.0,1744.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,3556,5990.0,4920.0,1691.0,4324.0,6428.0,4770.0,5147.0,6121.0,3930.0,6253.0,3808.0,4920.0,5323.0,3610.0,2462.0,2714.0,645.0,5990.0,3784.0,4157.0,5883.0,2580.0,2652.0,4543.0,4652.0,4420.0,5128.0,3072.0,6049.0,6253.0,5672.0,4920.0,2045.0,4496.0,3123.0,984.0,1377.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,4327,5563.0,3471.0,4923.0,5922.0,4496.0,3316.0,3123.0,984.0,5922.0,4385.0,2587.0,3123.0,984.0,5922.0,4324.0,3559.0,5760.0,4920.0,4764.0,5542.0,1160.0,5128.0,3123.0,984.0,1377.0,5497.0,1176.0,6120.0,1467.0,4327.0,4920.0,5167.0,2087.0,4324.0,617.0,4157.0,275.0,5609.0,804.0,5539.0,2028.0,3183.0,2580.0,5327.0,4543.0,5128.0,4493.0,6049.0,4652.0,4730.0,4709.0,4770.0,5539.0,3803.0,5349.0,4327.0,4493.0,4543.0,3184.0,2714.0,3949.0,4648.0,2714.0,3855.0,5883.0,3231.0,6119.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,4327,3066.0,5045.0,3053.0,5922.0,3316.0,1377.0,4385.0,2587.0,1377.0,4324.0,2409.0,4007.0,4920.0,4764.0,5542.0,1160.0,5128.0,3123.0,984.0,1377.0,5497.0,1176.0,5563.0,3980.0,3231.0,4875.0,1142.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,4327,5539.0,814.0,237.0,4327.0,5563.0,3980.0,2714.0,1377.0,3316.0,3123.0,3582.0,1377.0,237.0,4385.0,2587.0,6028.0,1467.0,1377.0,4324.0,2546.0,804.0,4734.0,1915.0,3748.0,5147.0,5990.0,3784.0,4157.0,208.0,4327.0,4920.0,6470.0,5563.0,3471.0,1046.0,3621.0,3316.0,5311.0,1915.0,4385.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,237,4324.0,147.0,5128.0,821.0,6049.0,2714.0,270.0,1464.0,5045.0,5059.0,6253.0,5832.0,3123.0,3582.0,1377.0,237.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,4327,5563.0,3471.0,4923.0,1377.0,6016.0,4157.0,1529.0,4327.0,3610.0,2462.0,1046.0,2032.0,5609.0,3316.0,3123.0,4923.0,6145.0,4385.0,2587.0,3123.0,4923.0,6145.0,4324.0,2403.0,5760.0,4920.0,4764.0,5542.0,1160.0,5128.0,3123.0,984.0,1377.0,5497.0,1176.0,4920.0,5167.0,2087.0,4324.0,617.0,4157.0,3610.0,1046.0,2032.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,1467,4327.0,4920.0,5167.0,2087.0,4324.0,1521.0,4770.0,1116.0,1915.0,3748.0,5147.0,2714.0,1116.0,4378.0,3610.0,2462.0,3316.0,1017.0,785.0,5990.0,4914.0,1863.0,4385.0,804.0,5539.0,5327.0,1915.0,3536.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,4920,237.0,2547.0,412.0,238.0,2006.0,5990.0,4920.0,3536.0,4324.0,3618.0,804.0,4289.0,5912.0,5145.0,3316.0,4734.0,4543.0,4385.0,5128.0,821.0,6049.0,5990.0,3784.0,4157.0,1464.0,5045.0,5883.0,6253.0,5672.0,4920.0,1691.0,3123.0,4923.0,6145.0,6145.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5727,4511,4814.0,5990.0,5539.0,5275.0,3057.0,4327.0,3670.0,392.0,6166.0,3316.0,5231.0,6367.0,5990.0,2908.0,3200.0,812.0,4385.0,2714.0,5768.0,3316.0,5231.0,6367.0,821.0,3200.0,812.0,4385.0,4324.0,1142.0,4916.0,4920.0,6470.0,3621.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,4923,4673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,4327,3236.0,2237.0,2580.0,3938.0,2714.0,703.0,2587.0,4756.0,5990.0,2035.0,2439.0,2714.0,5411.0,525.0,804.0,656.0,4327.0,1807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,2011,4327.0,3236.0,2237.0,4324.0,1099.0,4157.0,4920.0,5760.0,2587.0,3407.0,3406.0,3316.0,3983.0,3119.0,3360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,196,1863.0,4385.0,4324.0,380.0,659.0,804.0,6471.0,5147.0,6253.0,5598.0,2032.0,1003.0,5954.0,3407.0,2675.0,3316.0,4914.0,1863.0,4385.0,4324.0,659.0,804.0,6471.0,5147.0,5990.0,3784.0,4157.0,208.0,4327.0,3407.0,3571.0,3316.0,4318.0,4385.0,6253.0,5598.0,2032.0,3131.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,1003,4324.0,1407.0,4916.0,2032.0,3131.0,4652.0,2906.0,5170.0,5990.0,4920.0,36.0,2393.0,4327.0,4920.0,5802.0,2947.0,4324.0,4243.0,2587.0,3425.0,2883.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,2947,4324.0,2006.0,5128.0,6028.0,288.0,2714.0,6341.0,3807.0,6253.0,4920.0,4125.0,1547.0,5990.0,1900.0,2714.0,226.0,804.0,5147.0,5145.0,3316.0,4703.0,1909.0,5291.0,4543.0,4385.0,2714.0,5912.0,5145.0,3316.0,4703.0,1909.0,5856.0,4543.0,4385.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,5539,2195.0,5276.0,4327.0,2011.0,5990.0,4920.0,2957.0,3221.0,3231.0,2644.0,719.0,5990.0,6428.0,4770.0,6471.0,5147.0,1721.0,4920.0,3146.0,2219.0,2163.0,980.0,5990.0,6341.0,5059.0,804.0,498.0,2580.0,4734.0,4543.0,5128.0,4236.0,6049.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305,3573,3231.0,2128.0,4916.0,3236.0,2237.0,4157.0,5539.0,1817.0,6319.0,2439.0,2861.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,5539,1016.0,4399.0,5990.0,1827.0,5840.0,4327.0,3236.0,4324.0,16.0,4770.0,1749.0,5262.0,1046.0,2032.0,4327.0,4920.0,2035.0,923.0,3316.0,3087.0,4559.0,4385.0,2580.0,6120.0,905.0,5128.0,4236.0,6049.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,2957,2087.0,4324.0,2043.0,4157.0,4245.0,5990.0,6428.0,795.0,3930.0,4770.0,6471.0,5147.0,1721.0,3949.0,3870.0,519.0,4324.0,2095.0,5990.0,2714.0,3784.0,4157.0,5883.0,2580.0,2754.0,4543.0,804.0,4420.0,5128.0,4747.0,6049.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,3621,4324.0,6341.0,3807.0,4916.0,5539.0,4301.0,5045.0,4713.0,1681.0,4716.0,2730.0,5990.0,2714.0,3618.0,2580.0,5930.0,4543.0,5128.0,5728.0,6049.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,2237,3098.0,4770.0,3654.0,2642.0,4327.0,2035.0,2439.0,3231.0,2403.0,4157.0,705.0,6319.0,4552.0,4327.0,4920.0,3236.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,656,4327.0,1807.0,4770.0,4711.0,4324.0,1099.0,804.0,5539.0,4872.0,4559.0,2485.0,5045.0,1698.0,5981.0,5045.0,3824.0,2059.0,3536.0,4665.0,4770.0,5539.0,3057.0,5932.0,4652.0,1684.0,2340.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3851,5990,1502.0,572.0,4327.0,1807.0,3316.0,1081.0,4914.0,1863.0,4385.0,5990.0,5539.0,4262.0,3227.0,4327.0,264.0,1106.0,3316.0,2430.0,1863.0,5990.0,4462.0,4385.0,2714.0,5539.0,4448.0,3227.0,4327.0,3047.0,3231.0,1142.0,6253.0,4920.0,5621.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,631,237.0,4324.0,4694.0,2006.0,2580.0,3957.0,925.0,2714.0,3618.0,6253.0,4920.0,296.0,2900.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
