0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
2825,3573,2343.0,5445.0,2904.0,5220.0,5506.0,5605.0,4630.0,3516.0,5868.0,576.0,1714.0,521.0,5576.0,4494.0,2085.0,516.0,5868.0,5845.0,5868.0,4630.0,2645.0,4317.0,2917.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,5868,4135.0,3945.0,3822.0,4778.0,3678.0,965.0,2670.0,1634.0,3691.0,3016.0,352.0,2911.0,1714.0,616.0,5305.0,4630.0,1414.0,6065.0,3945.0,3492.0,4700.0,3084.0,1903.0,2990.0,5204.0,4128.0,1625.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,5353,3084.0,4602.0,4957.0,4152.0,1714.0,4957.0,6044.0,2065.0,2822.0,5220.0,6.0,2240.0,6488.0,3782.0,521.0,3173.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,362,3678.0,1414.0,1681.0,2670.0,521.0,5379.0,5220.0,5455.0,481.0,4152.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,4403,4630.0,95.0,2051.0,3678.0,733.0,2621.0,4585.0,4276.0,2670.0,4052.0,3498.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,3952,4494.0,5727.0,3084.0,1867.0,3142.0,5220.0,1971.0,2171.0,3841.0,4494.0,521.0,5317.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,671,1189.0,4494.0,5772.0,6345.0,4630.0,2334.0,3945.0,4494.0,1343.0,2670.0,2824.0,3776.0,5353.0,3678.0,2473.0,5220.0,4599.0,2933.0,4265.0,3010.0,514.0,3684.0,5868.0,1417.0,437.0,5868.0,4630.0,521.0,431.0,3084.0,1667.0,4957.0,854.0,4152.0,1714.0,2300.0,5305.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,6095,521.0,3924.0,4184.0,5868.0,2959.0,3250.0,2570.0,6304.0,3686.0,5665.0,2436.0,2119.0,3084.0,5650.0,5868.0,6186.0,3084.0,2837.0,4731.0,284.0,521.0,1134.0,5665.0,3573.0,514.0,654.0,4520.0,4346.0,1075.0,5868.0,196.0,437.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5137,5868,521.0,2087.0,514.0,3099.0,4973.0,5575.0,6431.0,1971.0,437.0,924.0,3084.0,4480.0,539.0,2959.0,1134.0,3178.0,3573.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,5868,2806.0,846.0,5324.0,3299.0,3678.0,2166.0,4957.0,2959.0,4710.0,4606.0,4494.0,4937.0,5597.0,4630.0,2959.0,1176.0,1384.0,4494.0,6304.0,6078.0,6502.0,2670.0,4591.0,4620.0,6129.0,5222.0,59.0,3584.0,2990.0,2959.0,2028.0,5970.0,4494.0,5488.0,2211.0,6451.0,616.0,3410.0,4957.0,2804.0,2933.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,5868,521.0,4777.0,2665.0,1998.0,3678.0,3796.0,2475.0,219.0,2959.0,5665.0,2431.0,4957.0,2745.0,2933.0,1714.0,2300.0,5305.0,352.0,6249.0,3841.0,641.0,2670.0,5222.0,4957.0,2745.0,3410.0,5868.0,638.0,2959.0,6017.0,6304.0,5061.0,3099.0,1137.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,5442,6291.0,1714.0,6249.0,5750.0,5868.0,3484.0,6345.0,514.0,6249.0,3691.0,437.0,3.0,917.0,6369.0,5160.0,3084.0,5595.0,1585.0,3782.0,521.0,4890.0,4274.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2410,3186.0,4231.0,255.0,539.0,4265.0,521.0,1963.0,1815.0,199.0,1075.0,1815.0,3111.0,2633.0,76.0,4973.0,5641.0,629.0,3084.0,4480.0,539.0,3209.0,4263.0,4494.0,5727.0,2670.0,521.0,2452.0,4494.0,2275.0,4403.0,514.0,3814.0,437.0,5261.0,5220.0,2959.0,392.0,2119.0,4015.0,4015.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,3173,6345.0,3084.0,6291.0,561.0,1714.0,723.0,6490.0,5305.0,263.0,2959.0,6392.0,3425.0,4566.0,3084.0,1328.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,1889,5750.0,4494.0,1625.0,4957.0,1971.0,2933.0,5868.0,521.0,2178.0,3678.0,5371.0,5868.0,3512.0,4630.0,1569.0,2990.0,2889.0,4957.0,5368.0,2933.0,1714.0,475.0,5305.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,5868,521.0,5520.0,3678.0,2889.0,6304.0,1569.0,4957.0,3753.0,2933.0,1208.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,4052,5868.0,521.0,4870.0,3484.0,6345.0,3084.0,1585.0,3892.0,5868.0,4630.0,521.0,4870.0,2245.0,4858.0,284.0,521.0,6103.0,4148.0,3678.0,4597.0,2827.0,3892.0,4265.0,2959.0,282.0,644.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2959,2011.0,2436.0,5868.0,6171.0,3945.0,4494.0,5727.0,514.0,3935.0,437.0,3084.0,1903.0,5220.0,2959.0,6345.0,3.0,5850.0,3945.0,4494.0,3216.0,1266.0,5903.0,5868.0,6260.0,3945.0,4494.0,3266.0,1266.0,5903.0,5868.0,4630.0,2974.0,3945.0,4494.0,4894.0,2245.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,4772,521.0,5619.0,516.0,4253.0,521.0,2927.0,5372.0,516.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5818,4973,5209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,5520,3678.0,3713.0,1714.0,521.0,5079.0,5868.0,4774.0,1714.0,521.0,6306.0,4630.0,3433.0,1714.0,521.0,956.0,514.0,1037.0,1075.0,616.0,437.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,5442,1136.0,4630.0,3512.0,352.0,5414.0,2245.0,5868.0,521.0,354.0,452.0,3084.0,1569.0,2670.0,2959.0,2889.0,3979.0,4957.0,5368.0,2933.0,1714.0,1634.0,5305.0,4630.0,5872.0,4806.0,2258.0,4957.0,264.0,5761.0,1714.0,6490.0,5305.0,2670.0,765.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,4973,1553.0,1992.0,352.0,6397.0,2444.0,4407.0,2621.0,3490.0,804.0,1714.0,6079.0,2192.0,1683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,321,3942.0,3084.0,792.0,1867.0,4715.0,6304.0,5584.0,5602.0,5868.0,1578.0,514.0,5437.0,5868.0,1277.0,3841.0,437.0,4630.0,4195.0,514.0,2220.0,5868.0,1277.0,3841.0,437.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,5353,3084.0,5854.0,4630.0,5407.0,352.0,5222.0,5868.0,1414.0,5868.0,2065.0,3691.0,4494.0,6497.0,4999.0,3484.0,6345.0,514.0,773.0,3945.0,1316.0,5868.0,1507.0,6369.0,6497.0,2670.0,2065.0,3691.0,604.0,437.0,3678.0,3785.0,2670.0,521.0,5703.0,5353.0,5868.0,1612.0,539.0,391.0,4494.0,1061.0,514.0,4634.0,6369.0,437.0,4630.0,5933.0,514.0,616.0,6369.0,437.0,5868.0,4630.0,521.0,5703.0,431.0,3084.0,48.0,6291.0,2990.0,3219.0,6482.0,2990.0,4591.0,5222.0,3584.0,1714.0,1634.0,5305.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,1075,514.0,1505.0,5868.0,265.0,437.0,352.0,521.0,2826.0,4494.0,1765.0,132.0,5868.0,4985.0,4494.0,2399.0,6510.0,5868.0,4630.0,516.0,4494.0,3946.0,3841.0,3841.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,3034,4494.0,521.0,6345.0,3084.0,3424.0,2962.0,2621.0,521.0,5759.0,6345.0,3084.0,1903.0,263.0,4910.0,1660.0,5220.0,2300.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,5868,521.0,5878.0,3084.0,1722.0,4630.0,3512.0,352.0,5554.0,6304.0,6287.0,2438.0,284.0,2959.0,1769.0,2155.0,1714.0,2370.0,5782.0,5305.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,4630,5073.0,5082.0,4494.0,5103.0,5847.0,1714.0,6079.0,2192.0,4918.0,5344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,6304,516.0,3216.0,514.0,773.0,1513.0,2670.0,860.0,5868.0,5428.0,3841.0,437.0,3084.0,3512.0,4264.0,352.0,4797.0,5868.0,3016.0,5868.0,4630.0,4894.0,2245.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6396,514,5697.0,437.0,5868.0,2294.0,514.0,1477.0,437.0,5868.0,4630.0,4797.0,3678.0,3846.0,1867.0,4984.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,59,3279.0,3084.0,1062.0,4957.0,762.0,6343.0,1714.0,2300.0,5305.0,2670.0,3392.0,352.0,5299.0,1398.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,3742,5220.0,2068.0,521.0,3157.0,3917.0,4494.0,4530.0,5868.0,521.0,497.0,3917.0,4494.0,5526.0,145.0,5506.0,904.0,5220.0,5851.0,5868.0,2073.0,4630.0,423.0,3691.0,3691.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,5942,3084.0,795.0,5868.0,521.0,4274.0,352.0,3419.0,388.0,5061.0,352.0,4630.0,5679.0,5055.0,264.0,234.0,1328.0,4630.0,1414.0,63.0,1714.0,616.0,708.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2527,4494.0,3016.0,3084.0,2500.0,5220.0,521.0,4168.0,4494.0,521.0,2927.0,2793.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,5486,4690.0,2819.0,5220.0,4982.0,1553.0,4583.0,3678.0,1550.0,5584.0,514.0,3846.0,1867.0,1818.0,1544.0,5640.0,1338.0,1075.0,5868.0,2213.0,1075.0,437.0,4630.0,2819.0,2621.0,6290.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,5868,521.0,4091.0,3372.0,5520.0,3678.0,5371.0,539.0,1721.0,5868.0,3512.0,352.0,2245.0,4630.0,3016.0,1305.0,5221.0,4630.0,1569.0,4957.0,3753.0,2933.0,5220.0,527.0,521.0,1604.0,5520.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,6457,4973.0,878.0,629.0,4480.0,332.0,6249.0,2171.0,1075.0,3841.0,6457.0,6457.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2017,988.0,5575.0,4245.0,396.0,3084.0,4334.0,284.0,2959.0,1627.0,2218.0,2421.0,1176.0,539.0,4265.0,1156.0,3804.0,514.0,3886.0,437.0,4035.0,317.0,4479.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,2693,234.0,3678.0,4480.0,539.0,5073.0,4624.0,4494.0,4642.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,5584,6461.0,514.0,4571.0,437.0,4630.0,3803.0,514.0,4855.0,3841.0,5868.0,4984.0,437.0,3678.0,2819.0,1714.0,521.0,1907.0,4494.0,1466.0,1986.0,5657.0,910.0,5735.0,118.0,3084.0,2302.0,4265.0,2959.0,6184.0,3954.0,6345.0,514.0,3510.0,3037.0,5877.0,1307.0,3945.0,1213.0,2670.0,3803.0,2065.0,1189.0,5868.0,4984.0,437.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,4274,3084.0,6438.0,5220.0,1568.0,521.0,2240.0,2927.0,1354.0,4435.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,5868,521.0,4271.0,629.0,3084.0,1569.0,539.0,4735.0,5827.0,4494.0,521.0,6027.0,1867.0,2972.0,4152.0,5220.0,4286.0,2933.0,1714.0,2509.0,2659.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,5868,521.0,3790.0,352.0,2665.0,1998.0,3678.0,4986.0,539.0,5414.0,2245.0,4630.0,613.0,3782.0,2959.0,5486.0,5267.0,4223.0,6101.0,5220.0,805.0,2959.0,2228.0,1708.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,4494,3285.0,514.0,616.0,3841.0,5418.0,6304.0,4558.0,437.0,2988.0,3084.0,2839.0,2397.0,4265.0,2959.0,3250.0,2119.0,5542.0,4630.0,2348.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,4973,3734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,521,4690.0,3678.0,1903.0,2224.0,521.0,1436.0,2584.0,988.0,5418.0,988.0,356.0,988.0,432.0,6431.0,616.0,988.0,1873.0,988.0,1742.0,988.0,616.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2680,4529.0,1466.0,352.0,169.0,4797.0,5868.0,6186.0,1007.0,521.0,3478.0,1867.0,521.0,4469.0,5868.0,4630.0,1136.0,5220.0,1568.0,521.0,1952.0,6153.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,4631,3084.0,4839.0,5220.0,527.0,6053.0,6147.0,6304.0,370.0,3186.0,4265.0,13.0,514.0,1392.0,494.0,5868.0,1729.0,3841.0,437.0,598.0,2849.0,2670.0,2294.0,3775.0,514.0,650.0,5868.0,604.0,4921.0,2787.0,678.0,6119.0,1075.0,437.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,5868,1569.0,3284.0,514.0,5897.0,933.0,437.0,3084.0,4485.0,2670.0,521.0,6345.0,352.0,5204.0,1625.0,5868.0,4630.0,2959.0,5845.0,3772.0,4494.0,3284.0,2670.0,4052.0,6345.0,3084.0,3244.0,539.0,2911.0,4265.0,2959.0,4445.0,5597.0,4716.0,4122.0,514.0,1778.0,3644.0,4296.0,2804.0,437.0,352.0,5897.0,3841.0,2710.0,1714.0,5897.0,5750.0,514.0,1634.0,1597.0,437.0,2670.0,4591.0,542.0,4729.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,391,4494.0,3977.0,3691.0,4494.0,1108.0,2245.0,352.0,2355.0,1625.0,4091.0,2670.0,521.0,4258.0,4494.0,2959.0,4510.0,6304.0,566.0,452.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,5868,521.0,5767.0,4586.0,5548.0,2670.0,616.0,988.0,917.0,5868.0,616.0,988.0,2065.0,5868.0,616.0,988.0,6490.0,4630.0,616.0,988.0,616.0,1189.0,62.0,3678.0,5601.0,2621.0,5964.0,5868.0,3771.0,5868.0,3990.0,4630.0,4551.0,5868.0,5000.0,5000.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,591,3157.0,4529.0,2648.0,4124.0,933.0,514.0,3957.0,933.0,4973.0,5523.0,437.0,437.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595,4032,4494.0,2085.0,6304.0,516.0,514.0,736.0,3841.0,437.0,5529.0,5868.0,5558.0,4630.0,5325.0,2917.0,3678.0,5982.0,4630.0,59.0,539.0,5514.0,5717.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,521,839.0,455.0,2443.0,5868.0,521.0,839.0,2240.0,6345.0,3084.0,5958.0,4265.0,4098.0,514.0,6436.0,437.0,5079.0,2854.0,514.0,5874.0,910.0,5437.0,5868.0,736.0,3841.0,437.0,4265.0,521.0,854.0,1436.0,2584.0,4630.0,3775.0,2621.0,521.0,6063.0,2240.0,6345.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,6345,3084.0,6291.0,1208.0,514.0,352.0,4875.0,4620.0,4431.0,437.0,5868.0,4630.0,521.0,1604.0,5520.0,3678.0,1722.0,4630.0,1569.0,4957.0,3753.0,2933.0,2990.0,2889.0,2889.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,479,6304.0,1146.0,5868.0,521.0,154.0,4494.0,521.0,1176.0,4529.0,4986.0,352.0,6169.0,5868.0,4630.0,521.0,6027.0,4529.0,3393.0,4957.0,2648.0,29.0,2933.0,284.0,2959.0,4697.0,3124.0,5868.0,5385.0,2670.0,2602.0,1714.0,4591.0,5473.0,5897.0,5750.0,5868.0,4630.0,1569.0,5220.0,5112.0,6400.0,1147.0,202.0,3173.0,3173.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,5602,3678.0,4494.0,1550.0,5584.0,4630.0,2819.0,2621.0,6290.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
